Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Activewear clothing features (product.metafields.shopify.activewear-clothing-features),Activity (product.metafields.shopify.activity),Age group (product.metafields.shopify.age-group),Bag/Case material (product.metafields.shopify.bag-case-material),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Fabric (product.metafields.shopify.fabric),Fit (product.metafields.shopify.fit),Neckline (product.metafields.shopify.neckline),Pants length type (product.metafields.shopify.pants-length-type),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Top length type (product.metafields.shopify.top-length-type),Waist rise (product.metafields.shopify.waist-rise),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
washed-oversized-unisex-t-shirt-leveld,,,,,,,,,L,,,,,,,,LV-57-WOUT-L-L,100.0,shopify,0,deny,manual,499.00,999.00,true,false,,,,,'26303573219222,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/Artboard9-100_f19b233a-a36e-4681-81b7-9019f42f9b7f.jpg?v=1776113301,3,Printed Oversized T-Shirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
washed-oversized-unisex-t-shirt-leveld,,,,,,,,,XL,,,,,,,,LV-57-WOUT-L-XL,100.0,shopify,0,deny,manual,499.00,999.00,true,false,,,,,'76303573351990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
washed-oversized-unisex-t-shirt-leveld,,,,,,,,,2XL,,,,,,,,LV-57-WOUT-L-2XL,100.0,shopify,0,deny,manual,499.00,999.00,true,false,,,,,'16303573484758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
washed-oversized-unisex-t-shirt-we-call-it-karma,Washed Oversized Unisex T-Shirt - We call it karma,"<p>Elevate your casual wardrobe with our Washed Oversized Unisex T-Shirt, crafted from premium quality 100% heavy cotton for ultimate comfort and durability. This versatile t-shirt is designed to provide a relaxed fit for both men and women, making it a perfect addition to any wardrobe.<br>• 100% Boulevard Cotton<br>• Fabric weight: 220 g/m² (Mid/Heavy)<br>• Side-seamed construction<br>• double-needle stitch</p>
<p><strong>Size Chart</strong></p>
<p><strong><img src=""https://cdn.shopify.com/s/files/1/0609/9238/9206/files/Washed.jpg?v=1764097693"" alt=""""></strong></p>",Leveld,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,Printed Oversized T-Shirt,Clearance,true,Size,S,,,,,,,,LV-58-WOUT-WCIK-S,100.0,shopify,0,deny,manual,650.00,1099.00,true,false,,,,,'76303573553750,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/WeCallItKarma.png?v=1759154375,1,"",false,,,,,adult,,,,,,,,,,,,,adults,,,black,cotton,,crew,,xl; m; s; l; 2xl,short,unisex,medium,,,,,,,kg,,,active
washed-oversized-unisex-t-shirt-we-call-it-karma,,,,,,,,,M,,,,,,,,LV-58-WOUT-WCIK-M,100.0,shopify,0,deny,manual,650.00,1099.00,true,false,,,,,'76303573686518,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/karma.png?v=1759154375,2,Printed Oversized T-Shirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
washed-oversized-unisex-t-shirt-we-call-it-karma,,,,,,,,,L,,,,,,,,LV-58-WOUT-WCIK-L,100.0,shopify,0,deny,manual,650.00,1099.00,true,false,,,,,'66303573719286,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/karma2.png?v=1759154375,3,Printed Oversized T-Shirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
washed-oversized-unisex-t-shirt-we-call-it-karma,,,,,,,,,XL,,,,,,,,LV-58-WOUT-WCIK-XL,100.0,shopify,0,deny,manual,650.00,1099.00,true,false,,,,,'46303573852054,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/Artboard9-100_f19b233a-a36e-4681-81b7-9019f42f9b7f.jpg?v=1776113301,4,Printed Oversized T-Shirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
washed-oversized-unisex-t-shirt-we-call-it-karma,,,,,,,,,2XL,,,,,,,,LV-58-WOUT-WCIK-2XL,100.0,shopify,-1,deny,manual,650.00,1099.00,true,false,,,,,'86303573984822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
washed-oversized-unisex-t-shirt-king-lion,Washed Oversized Unisex T-Shirt - King lion,"<p>Elevate your casual wardrobe with our Washed Oversized Unisex T-Shirt, crafted from premium quality 100% heavy cotton for ultimate comfort and durability. This versatile t-shirt is designed to provide a relaxed fit for both men and women, making it a perfect addition to any wardrobe.<br>• 100% Boulevard Cotton<br>• Fabric weight: 220 g/m² (Mid/Heavy)<br>• Side-seamed construction<br>• double-needle stitch</p>",Leveld,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,Printed Oversized T-Shirt,"",false,Size,S,,,,,,,,LV-56-WOUT-KL-S,100.0,shopify,0,deny,manual,550.00,999.00,true,false,,,,,'66303572567926,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/kingliom.png?v=1726602316,1,Printed Oversized T-Shirt,false,,,,,adult,,,,,,,,,,,,,adults,,,black,cotton,,crew,,xl; m; s; l; 2xl,short,unisex,medium,,,,,,,kg,,,archived
washed-oversized-unisex-t-shirt-king-lion,,,,,,,,,M,,,,,,,,LV-56-WOUT-KL-M,100.0,shopify,0,deny,manual,550.00,999.00,true,false,,,,,'86303572600694,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/kingliom2.png?v=1726602316,2,Printed Oversized T-Shirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
washed-oversized-unisex-t-shirt-king-lion,,,,,,,,,L,,,,,,,,LV-56-WOUT-KL-L,100.0,shopify,0,deny,manual,550.00,999.00,true,false,,,,,'16303572733462,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/Artboard9-100_f19b233a-a36e-4681-81b7-9019f42f9b7f.jpg?v=1776113301,3,Printed Oversized T-Shirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
washed-oversized-unisex-t-shirt-king-lion,,,,,,,,,XL,,,,,,,,LV-56-WOUT-KL-XL,100.0,shopify,0,deny,manual,550.00,999.00,true,false,,,,,'96303572866230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
washed-oversized-unisex-t-shirt-king-lion,,,,,,,,,2XL,,,,,,,,LV-56-WOUT-KL-2XL,100.0,shopify,0,deny,manual,550.00,999.00,true,false,,,,,'66303572998998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
washed-oversized-unisex-t-shirt-japanese-wave,Washed Oversized Unisex T-Shirt - Japanese wave,"<p>A timeless essential with a vintage edge. Built for comfort, made out of heavy 100% cotton with a pre-washed, naturally worn-in feel. Designed for a relaxed, effortless fit and everyday wear.</p>
<p>High Quality: 100% Boulevard Cotton<br>Fabric weight: 280 GSM<br>Fit: Oversized fit<br>Gender: Unisex</p>
<p><strong>Size Chart</strong></p>
<p><strong><img src=""https://cdn.shopify.com/s/files/1/0609/9238/9206/files/Washed.jpg?v=1764097693"" alt=""""></strong></p>",Leveld,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,Printed Oversized T-Shirt,New,true,Size,S,,,,,,,,OS-WS-TS-JPW-S,100.0,shopify,0,deny,manual,650.00,1099.00,true,false,,,,,'33951331017718,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/1_48aec72d-760c-4a11-bb34-9618dc236cd9.png?v=1776113301,1,"",false,,,,,adult,,,,,,,,,,,,,adults,,,black,cotton,,crew,,xl; m; s; l; 2xl,short,unisex,medium,,,,,,,kg,,,active
washed-oversized-unisex-t-shirt-japanese-wave,,,,,,,,,M,,,,,,,,OS-WS-TS-JPW-M,100.0,shopify,0,deny,manual,650.00,1099.00,true,false,,,,,'33951331150486,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/2_9c76aba1-e235-4601-8a21-d606779dc550.png?v=1776113301,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
washed-oversized-unisex-t-shirt-japanese-wave,,,,,,,,,L,,,,,,,,OS-WS-TS-JPW-L,100.0,shopify,0,deny,manual,650.00,1099.00,true,false,,,,,'53951331283254,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/4_4c2c7667-76d8-4206-9da8-ca93ef3ea101.png?v=1776113301,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
washed-oversized-unisex-t-shirt-japanese-wave,,,,,,,,,XL,,,,,,,,OS-WS-TS-JPW-XL,100.0,shopify,0,deny,manual,650.00,1099.00,true,false,,,,,'63951331316022,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/3_bad1c32a-4fd8-4978-a29f-37a5daa9553b.png?v=1776113301,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
washed-oversized-unisex-t-shirt-japanese-wave,,,,,,,,,2XL,,,,,,,,OS-WS-TS-JPW-2XL,100.0,shopify,0,deny,manual,650.00,1099.00,true,false,,,,,'63951331448790,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/japanese.png?v=1776113301,5,Printed Oversized T-Shirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
washed-oversized-unisex-t-shirt-japanese-wave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/japanese2.png?v=1776113301,6,Printed Oversized T-Shirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
washed-oversized-unisex-t-shirt-japanese-wave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/Artboard9-100_f19b233a-a36e-4681-81b7-9019f42f9b7f.jpg?v=1776113301,7,Printed Oversized T-Shirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
washed-oversized-unisex-t-shirt-ethereal,Washed Oversized Unisex T-Shirt - Ethereal,"<p>Elevate your casual wardrobe with our Washed Oversized Unisex T-Shirt, crafted from premium quality 100% heavy cotton for ultimate comfort and durability. This versatile t-shirt is designed to provide a relaxed fit for both men and women, making it a perfect addition to any wardrobe.<br>• 100% Boulevard Cotton<br>• Fabric weight: 220 g/m² (Mid/Heavy)<br>• Side-seamed construction<br>• double-needle stitch</p>",Leveld,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,Printed Oversized T-Shirt,"",false,Size,S,,,,,,,,"",100.0,,0,deny,manual,900.00,999.00,true,false,,,,,'27829590,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/ethereal.png?v=1726602122,1,Printed Oversized T-Shirt,false,,,,,adult,,,,,,,,,,,,,adults,,,black,cotton,,crew,,xl; m; s; l; 2xl,short,unisex,medium,,,,,,,kg,,,archived
washed-oversized-unisex-t-shirt-ethereal,,,,,,,,,M,,,,,,,,"",100.0,,0,deny,manual,900.00,999.00,true,false,,,,,'27862358,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/ethereal2.png?v=1726602122,2,Printed Oversized T-Shirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
washed-oversized-unisex-t-shirt-ethereal,,,,,,,,,L,,,,,,,,"",100.0,,0,deny,manual,900.00,999.00,true,false,,,,,'27895126,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/Artboard9-100_f19b233a-a36e-4681-81b7-9019f42f9b7f.jpg?v=1776113301,3,Printed Oversized T-Shirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
washed-oversized-unisex-t-shirt-ethereal,,,,,,,,,XL,,,,,,,,"",100.0,,0,deny,manual,900.00,999.00,true,false,,,,,'27927894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
washed-oversized-unisex-t-shirt-ethereal,,,,,,,,,2XL,,,,,,,,"",100.0,,0,deny,manual,900.00,999.00,true,false,,,,,'27960662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
washed-oversized-unisex-t-shirt-wolf,Washed Oversized Unisex T-Shirt - Wolf,"<p>Elevate your casual wardrobe with our Washed Oversized Unisex T-Shirt, crafted from premium quality 100% heavy cotton for ultimate comfort and durability. This versatile t-shirt is designed to provide a relaxed fit for both men and women, making it a perfect addition to any wardrobe.<br>• 100% Boulevard Cotton<br>• Fabric weight: 220 g/m² (Mid/Heavy)<br>• Side-seamed construction<br>• double-needle stitch</p>
<p><strong>Size Chart</strong></p>
<p><strong><img src=""https://cdn.shopify.com/s/files/1/0609/9238/9206/files/Washed.jpg?v=1764097693"" alt=""""></strong></p>",Leveld,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,Printed Oversized T-Shirt,Clearance,false,Size,S,,,,,,,,LV-61-WOUT-W-S,100.0,shopify,0,deny,manual,499.00,999.00,true,false,,,,,'66303575014454,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/Wolf_51ec22ac-4e49-49c5-84e9-221c9669ed93.png?v=1759154425,1,"",false,,,,,adult,,,,,,,,,,,,,adults,,,black,cotton,,crew,,xl; m; s; l; 2xl,short,unisex,medium,,,,,,,kg,,,archived
washed-oversized-unisex-t-shirt-wolf,,,,,,,,,M,,,,,,,,LV-61-WOUT-W-M,100.0,shopify,0,deny,manual,499.00,999.00,true,false,,,,,'16303575147222,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/wolf.png?v=1759154425,2,Printed Oversized T-Shirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
washed-oversized-unisex-t-shirt-wolf,,,,,,,,,L,,,,,,,,LV-61-WOUT-W-L,100.0,shopify,0,deny,manual,499.00,999.00,true,false,,,,,'86303575279990,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/wolf2.png?v=1759154425,3,Printed Oversized T-Shirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
washed-oversized-unisex-t-shirt-wolf,,,,,,,,,XL,,,,,,,,LV-61-WOUT-W-XL,100.0,shopify,0,deny,manual,499.00,999.00,true,false,,,,,'26303575312758,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/Artboard9-100_f19b233a-a36e-4681-81b7-9019f42f9b7f.jpg?v=1776113301,4,Printed Oversized T-Shirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
washed-oversized-unisex-t-shirt-wolf,,,,,,,,,2XL,,,,,,,,LV-61-WOUT-W-2XL,100.0,shopify,0,deny,manual,499.00,999.00,true,false,,,,,'26303575445526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
washed-oversized-unisex-t-shirt-see-think,Washed Oversized Unisex T-Shirt - See & think,"<p>Elevate your casual wardrobe with our Washed Oversized Unisex T-Shirt, crafted from premium quality 100% heavy cotton for ultimate comfort and durability. This versatile t-shirt is designed to provide a relaxed fit for both men and women, making it a perfect addition to any wardrobe.<br>• 100% Boulevard Cotton<br>• Fabric weight: 220 g/m² (Mid/Heavy)<br>• Side-seamed construction<br>• double-needle stitch</p>
<p><strong>Size Chart</strong></p>
<p><strong><img src=""https://cdn.shopify.com/s/files/1/0609/9238/9206/files/Washed.jpg?v=1764097693"" alt=""""></strong></p>",Leveld,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,Printed Oversized T-Shirt,Clearance,false,Size,S,,,,,,,,LV-51-WOUT-S&T-S,100.0,shopify,0,deny,manual,499.00,999.00,true,false,,,,,'93951342521238,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/See_ThinkBack.png?v=1759767759,1,"",false,,,,,adult,,,,,,,,,,,,,adults,,,black,cotton,,crew,,xl; m; s; l; 2xl,short,unisex,medium,,,,,,,kg,,,draft
washed-oversized-unisex-t-shirt-see-think,,,,,,,,,M,,,,,,,,LV-51-WOUT-S&T-M,100.0,shopify,0,deny,manual,499.00,999.00,true,false,,,,,'43951342654006,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/See_ThinkFront.png?v=1759767759,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
washed-oversized-unisex-t-shirt-see-think,,,,,,,,,L,,,,,,,,LV-51-WOUT-S&T-L,100.0,shopify,-3,deny,manual,499.00,999.00,true,false,,,,,'73951342786774,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/see.png?v=1759767759,3,Printed Oversized T-Shirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
washed-oversized-unisex-t-shirt-see-think,,,,,,,,,XL,,,,,,,,LV-51-WOUT-S&T-XL,100.0,shopify,0,deny,manual,499.00,999.00,true,false,,,,,'83951342819542,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/see2.png?v=1759767759,4,Printed Oversized T-Shirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
washed-oversized-unisex-t-shirt-see-think,,,,,,,,,2XL,,,,,,,,LV-51-WOUT-S&T-2XL,100.0,shopify,-6,deny,manual,499.00,999.00,true,false,,,,,'23951342952310,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/Artboard9-100_f19b233a-a36e-4681-81b7-9019f42f9b7f.jpg?v=1776113301,5,Printed Oversized T-Shirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
washed-oversized-unisex-t-shirt-samurai,Washed Oversized Unisex T-Shirt - Samurai,"<p>Elevate your casual wardrobe with our Washed Oversized Unisex T-Shirt, crafted from premium quality 100% heavy cotton for ultimate comfort and durability. This versatile t-shirt is designed to provide a relaxed fit for both men and women, making it a perfect addition to any wardrobe.<br>• 100% Boulevard Cotton<br>• Fabric weight: 220 g/m² (Mid/Heavy)<br>• Side-seamed construction<br>• double-needle stitch</p>
<p><strong>Size Chart</strong></p>
<p><strong><img src=""https://cdn.shopify.com/s/files/1/0609/9238/9206/files/Washed.jpg?v=1764097693"" alt=""""></strong></p>",Leveld,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,Printed Oversized T-Shirt,Clearance,true,Size,S,,,,,,,,"",100.0,shopify,0,deny,manual,650.00,1099.00,true,false,,,,,'16557398,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/Samurai_726e16f0-5c5f-4791-b33a-28a727d717c4.png?v=1759154496,1,"",false,,,,,adult,,,,,,,,,,,,,adults,,,black,cotton,,crew,,xl; m; s; l; 2xl,short,unisex,medium,,,,,,,kg,,,active
washed-oversized-unisex-t-shirt-samurai,,,,,,,,,M,,,,,,,,"",100.0,shopify,0,deny,manual,650.00,1099.00,true,false,,,,,'16590166,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/samurai_1b46ba0e-1fb9-4d38-85ff-88f80c085832.png?v=1759154496,2,Printed Oversized T-Shirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
washed-oversized-unisex-t-shirt-samurai,,,,,,,,,L,,,,,,,,"",100.0,shopify,-2,deny,manual,650.00,1099.00,true,false,,,,,'16622934,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/samurai2_621d4680-a60c-4112-8e56-f66afefc3ee6.png?v=1759154496,3,Printed Oversized T-Shirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
washed-oversized-unisex-t-shirt-samurai,,,,,,,,,XL,,,,,,,,"",100.0,shopify,0,deny,manual,650.00,1099.00,true,false,,,,,'16655702,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/Artboard9-100_f19b233a-a36e-4681-81b7-9019f42f9b7f.jpg?v=1776113301,4,Printed Oversized T-Shirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
washed-oversized-unisex-t-shirt-samurai,,,,,,,,,2XL,,,,,,,,"",100.0,shopify,-1,deny,manual,650.00,1099.00,true,false,,,,,'16688470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
washed-oversized-unisex-t-shirt-bad-monkey,Washed Oversized Unisex T-Shirt - Bad monkey,"<p>A timeless essential with a vintage edge. Built for comfort, made out of heavy 100% cotton with a pre-washed, naturally worn-in feel. Designed for a relaxed, effortless fit and everyday wear.</p>
<p>High Quality: 100% Boulevard Cotton<br>Fabric weight: 280 GSM<br>Fit: Oversized fit<br>Gender: Unisex</p>
<p><strong>Size Chart</strong></p>
<p><strong><img src=""https://cdn.shopify.com/s/files/1/0609/9238/9206/files/Washed.jpg?v=1764097693"" alt=""""></strong></p>",Leveld,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,Printed Oversized T-Shirt,New,true,Size,S,,,,,,,,OS-WS-TS-BMN-S,100.0,shopify,0,deny,manual,650.00,1099.00,true,false,,,,,'53951331546678,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/27_574d7749-19c3-4884-871b-d9540c36ca1c.png?v=1776113300,1,"",false,,,,,adult,,,,,,,,,,,,,adults,,,black,cotton,,crew,,xl; m; s; l; 2xl,short,unisex,medium,,,,,,,kg,,,active
washed-oversized-unisex-t-shirt-bad-monkey,,,,,,,,,M,,,,,,,,OS-WS-TS-BMN-M,100.0,shopify,0,deny,manual,650.00,1099.00,true,false,,,,,'83951331679446,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/26_1413538e-61c6-4404-9991-5863fdfda90d.png?v=1776113300,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
washed-oversized-unisex-t-shirt-bad-monkey,,,,,,,,,L,,,,,,,,OS-WS-TS-BMN-L,100.0,shopify,0,deny,manual,650.00,1099.00,true,false,,,,,'53951331712214,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/28_b2855b09-f72c-48b4-b4d7-d32a64557315.png?v=1776113300,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
washed-oversized-unisex-t-shirt-bad-monkey,,,,,,,,,XL,,,,,,,,OS-WS-TS-BMN-XL,100.0,shopify,0,deny,manual,650.00,1099.00,true,false,,,,,'53951331844982,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/monkey.png?v=1776113300,4,Printed Oversized T-Shirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
washed-oversized-unisex-t-shirt-bad-monkey,,,,,,,,,2XL,,,,,,,,OS-WS-TS-BMN-2XL,100.0,shopify,1,deny,manual,1099.00,,true,false,,,,,'63951331977750,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/monkey2.png?v=1776113300,5,Printed Oversized T-Shirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
washed-oversized-unisex-t-shirt-bad-monkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/Artboard9-100_f19b233a-a36e-4681-81b7-9019f42f9b7f.jpg?v=1776113301,6,Printed Oversized T-Shirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
washed-oversized-unisex-t-shirt-medusa,Washed Oversized Unisex T-Shirt - Medusa,"<p>Elevate your casual wardrobe with our Washed Oversized Unisex T-Shirt, crafted from premium quality 100% heavy cotton for ultimate comfort and durability. This versatile t-shirt is designed to provide a relaxed fit for both men and women, making it a perfect addition to any wardrobe.<br>• 100% Boulevard Cotton<br>• Fabric weight: 220 g/m² (Mid/Heavy)<br>• Side-seamed construction<br>• double-needle stitch</p>
<p><strong>Size Chart</strong></p>
<p><strong><img src=""https://cdn.shopify.com/s/files/1/0609/9238/9206/files/Washed.jpg?v=1764097693"" alt=""""></strong></p>",Leveld,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,Printed Oversized T-Shirt,"",false,Size,S,,,,,,,,"",100.0,,0,deny,manual,899.00,,true,false,,,,,'14918998,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/MedusaBack1.png?v=1759767386,1,"",false,,,,,adult,,,,,,,,,,,,,adults,,,black,cotton,,crew,,xl; m; s; l; 2xl,short,unisex,medium,,,,,,,kg,,,draft
washed-oversized-unisex-t-shirt-medusa,,,,,,,,,M,,,,,,,,"",100.0,,0,deny,manual,899.00,,true,false,,,,,'14951766,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/MedusaBack2.png?v=1759767386,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
washed-oversized-unisex-t-shirt-medusa,,,,,,,,,L,,,,,,,,"",100.0,,0,deny,manual,899.00,,true,false,,,,,'14984534,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/MedusaFront.png?v=1759767386,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
washed-oversized-unisex-t-shirt-medusa,,,,,,,,,XL,,,,,,,,"",100.0,,-9,deny,manual,899.00,,true,false,,,,,'15017302,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/medusa.png?v=1759767386,4,Printed Oversized T-Shirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
washed-oversized-unisex-t-shirt-medusa,,,,,,,,,2XL,,,,,,,,"",100.0,,0,deny,manual,899.00,,true,false,,,,,'15050070,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/medusa2.png?v=1759767386,5,Printed Oversized T-Shirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
washed-oversized-unisex-t-shirt-medusa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/Artboard9-100_f19b233a-a36e-4681-81b7-9019f42f9b7f.jpg?v=1776113301,6,Printed Oversized T-Shirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
