ProcurementKey,DateKey,SupplierKey,ProductKey,QuantityRequested,UnitCost,TotalCost,LeadTimeDays,ReceivedDateKey,Status
10057,20250819,1,616,50,320.2070995337579,16010.354976687895,7.0,20250826.0,Received
10058,20251011,1,616,50,320.2070995337579,16010.354976687895,11.0,20251022.0,Received
10059,20251227,1,616,50,320.2070995337579,16010.354976687895,,,Confirmed
10060,20230215,1,617,50,247.50000000000003,12375.000000000002,8.0,20230223.0,Received
10061,20230508,1,617,50,247.50000000000003,12375.000000000002,5.0,20230513.0,Received
10062,20230719,1,617,50,247.50000000000003,12375.000000000002,7.0,20230726.0,Received
10063,20231015,1,617,50,247.50000000000003,12375.000000000002,8.0,20231023.0,Received
10064,20231220,1,617,50,247.50000000000003,12375.000000000002,10.0,20231230.0,Received
10065,20240316,1,617,50,247.50000000000003,12375.000000000002,11.0,20240327.0,Received
10066,20240606,1,617,50,247.50000000000003,12375.000000000002,7.0,20240613.0,Received
10067,20240721,1,617,50,247.50000000000003,12375.000000000002,8.0,20240729.0,Received
10068,20240927,1,617,50,247.50000000000003,12375.000000000002,9.0,20241006.0,Received
10069,20241221,1,617,50,247.50000000000003,12375.000000000002,7.0,20241228.0,Received
10070,20250320,1,617,50,247.50000000000003,12375.000000000002,6.0,20250326.0,Received
10071,20250610,1,617,50,247.50000000000003,12375.000000000002,7.0,20250617.0,Received
10072,20250816,1,617,50,247.50000000000003,12375.000000000002,7.0,20250823.0,Received
10073,20251103,1,617,50,247.50000000000003,12375.000000000002,6.0,20251109.0,Received
10074,20260104,1,617,50,247.50000000000003,12375.000000000002,6.0,20260110.0,Received
10075,20230317,1,618,50,247.50000000000003,12375.000000000002,8.0,20230325.0,Received
10076,20230607,1,618,50,247.50000000000003,12375.000000000002,8.0,20230615.0,Received
10077,20230812,1,618,50,247.50000000000003,12375.000000000002,7.0,20230819.0,Received
10078,20231105,1,618,50,247.50000000000003,12375.000000000002,7.0,20231112.0,Received
10079,20240114,1,618,50,247.50000000000003,12375.000000000002,10.0,20240124.0,Received
10080,20240329,1,618,50,247.50000000000003,12375.000000000002,7.0,20240405.0,Received
10081,20240602,1,618,50,247.50000000000003,12375.000000000002,6.0,20240608.0,Received
10082,20240827,1,618,50,247.50000000000003,12375.000000000002,7.0,20240903.0,Received
10083,20241111,1,618,50,247.50000000000003,12375.000000000002,6.0,20241117.0,Received
10084,20250113,1,618,50,247.50000000000003,12375.000000000002,8.0,20250121.0,Received
10085,20250310,1,618,50,247.50000000000003,12375.000000000002,11.0,20250321.0,Received
10086,20250525,1,618,50,247.50000000000003,12375.000000000002,5.0,20250530.0,Received
10087,20250710,1,618,50,247.50000000000003,12375.000000000002,6.0,20250716.0,Received
10088,20250903,1,618,50,247.50000000000003,12375.000000000002,5.0,20250908.0,Received
10089,20251105,1,618,50,247.50000000000003,12375.000000000002,8.0,20251113.0,Received
10090,20251231,1,618,50,247.50000000000003,12375.000000000002,9.0,20260109.0,Received
10091,20230216,1,619,50,247.50000000000003,12375.000000000002,7.0,20230223.0,Received
10092,20230409,1,619,50,247.50000000000003,12375.000000000002,5.0,20230414.0,Received
10093,20230617,1,619,50,247.50000000000003,12375.000000000002,9.0,20230626.0,Received
10094,20230828,1,619,50,247.50000000000003,12375.000000000002,11.0,20230908.0,Received
10095,20231025,1,619,50,247.50000000000003,12375.000000000002,7.0,20231101.0,Received
10096,20240107,1,619,50,247.50000000000003,12375.000000000002,10.0,20240117.0,Received
10097,20240313,1,619,50,247.50000000000003,12375.000000000002,9.0,20240322.0,Received
10098,20240515,1,619,50,247.50000000000003,12375.000000000002,7.0,20240522.0,Received
10099,20240810,1,619,50,247.50000000000003,12375.000000000002,,,Confirmed
10100,20241010,1,619,50,247.50000000000003,12375.000000000002,8.0,20241018.0,Received
10101,20241227,1,619,50,247.50000000000003,12375.000000000002,11.0,20250107.0,Received
10102,20250307,1,619,50,247.50000000000003,12375.000000000002,11.0,20250318.0,Received
10103,20250527,1,619,50,247.50000000000003,12375.000000000002,11.0,20250607.0,Received
10104,20250722,1,619,50,247.50000000000003,12375.000000000002,9.0,20250731.0,Received
10105,20250922,1,619,50,247.50000000000003,12375.000000000002,9.0,20251001.0,Received
10106,20251120,1,619,50,247.50000000000003,12375.000000000002,6.0,20251126.0,Received
10107,20260106,1,619,50,247.50000000000003,12375.000000000002,9.0,20260115.0,Received
10108,20230321,1,620,50,247.50000000000003,12375.000000000002,9.0,20230330.0,Received
10109,20230509,1,620,50,247.50000000000003,12375.000000000002,7.0,20230516.0,Received
10110,20230731,1,620,50,247.50000000000003,12375.000000000002,11.0,20230811.0,Received
10111,20231005,1,620,50,247.50000000000003,12375.000000000002,9.0,20231014.0,Received
10112,20231123,1,620,50,247.50000000000003,12375.000000000002,11.0,20231204.0,Received
10113,20240130,1,620,50,247.50000000000003,12375.000000000002,7.0,20240206.0,Received
10114,20240425,1,620,50,247.50000000000003,12375.000000000002,8.0,20240503.0,Received
10115,20240619,1,620,50,247.50000000000003,12375.000000000002,8.0,20240627.0,Received
10116,20240829,1,620,50,247.50000000000003,12375.000000000002,6.0,20240904.0,Received
10117,20241027,1,620,50,247.50000000000003,12375.000000000002,6.0,20241102.0,Received
10118,20241230,1,620,50,247.50000000000003,12375.000000000002,10.0,20250109.0,Received
10119,20250315,1,620,50,247.50000000000003,12375.000000000002,11.0,20250326.0,Received
10120,20250612,1,620,50,247.50000000000003,12375.000000000002,,,Cancelled
10121,20250819,1,620,50,247.50000000000003,12375.000000000002,11.0,20250830.0,Received
10122,20251017,1,620,50,247.50000000000003,12375.000000000002,7.0,20251024.0,Received
10123,20260104,1,620,50,247.50000000000003,12375.000000000002,7.0,20260111.0,Received
10124,20230216,1,621,50,320.2070995337579,16010.354976687895,5.0,20230221.0,Received
10125,20230508,1,621,50,320.2070995337579,16010.354976687895,7.0,20230515.0,Received
10126,20230801,1,621,50,320.2070995337579,16010.354976687895,9.0,20230810.0,Received
10127,20230916,1,621,50,320.2070995337579,16010.354976687895,8.0,20230924.0,Received
10128,20231116,1,621,50,320.2070995337579,16010.354976687895,6.0,20231122.0,Received
10129,20240213,1,621,50,320.2070995337579,16010.354976687895,8.0,20240221.0,Received
10130,20240403,1,621,50,320.2070995337579,16010.354976687895,10.0,20240413.0,Received
10131,20240523,1,621,50,320.2070995337579,16010.354976687895,5.0,20240528.0,Received
10132,20240802,1,621,50,320.2070995337579,16010.354976687895,8.0,20240810.0,Received
10133,20241001,1,621,50,320.2070995337579,16010.354976687895,5.0,20241006.0,Received
10134,20241210,1,621,50,320.2070995337579,16010.354976687895,7.0,20241217.0,Received
10135,20250206,1,621,50,320.2070995337579,16010.354976687895,6.0,20250212.0,Received
10136,20250501,1,621,50,320.2070995337579,16010.354976687895,8.0,20250509.0,Received
10137,20250620,1,621,50,320.2070995337579,16010.354976687895,9.0,20250629.0,Received
10138,20250829,1,621,50,320.2070995337579,16010.354976687895,5.0,20250903.0,Received
10139,20251015,1,621,50,320.2070995337579,16010.354976687895,8.0,20251023.0,Received
10140,20251208,1,621,50,320.2070995337579,16010.354976687895,,,Confirmed
10141,20230224,1,622,50,247.50000000000003,12375.000000000002,7.0,20230303.0,Received
10142,20230417,1,622,50,247.50000000000003,12375.000000000002,7.0,20230424.0,Received
10143,20230701,1,622,50,247.50000000000003,12375.000000000002,8.0,20230709.0,Received
10144,20230824,1,622,50,247.50000000000003,12375.000000000002,5.0,20230829.0,Received
10145,20231024,1,622,50,247.50000000000003,12375.000000000002,11.0,20231104.0,Received
10146,20240103,1,622,50,247.50000000000003,12375.000000000002,,,Cancelled
10147,20240220,1,622,50,247.50000000000003,12375.000000000002,10.0,20240301.0,Received
10148,20240419,1,622,50,247.50000000000003,12375.000000000002,10.0,20240429.0,Received
10149,20240709,1,622,50,247.50000000000003,12375.000000000002,7.0,20240716.0,Received
10150,20241002,1,622,50,247.50000000000003,12375.000000000002,7.0,20241009.0,Received
10151,20241122,1,622,50,247.50000000000003,12375.000000000002,6.0,20241128.0,Received
10152,20250123,1,622,50,247.50000000000003,12375.000000000002,11.0,20250203.0,Received
10153,20250321,1,622,50,247.50000000000003,12375.000000000002,10.0,20250331.0,Received
10154,20250505,1,622,50,247.50000000000003,12375.000000000002,6.0,20250511.0,Received
10155,20250721,1,622,50,247.50000000000003,12375.000000000002,7.0,20250728.0,Received
10156,20251014,1,622,50,247.50000000000003,12375.000000000002,8.0,20251022.0,Received
10157,20260102,1,622,50,247.50000000000003,12375.000000000002,9.0,20260111.0,Received
10158,20230303,1,623,50,247.50000000000003,12375.000000000002,11.0,20230314.0,Received
10159,20230425,1,623,50,247.50000000000003,12375.000000000002,,,Confirmed
10160,20230615,1,623,50,247.50000000000003,12375.000000000002,10.0,20230625.0,Received
10161,20230806,1,623,50,247.50000000000003,12375.000000000002,8.0,20230814.0,Received
10162,20231007,1,623,50,247.50000000000003,12375.000000000002,8.0,20231015.0,Received
10163,20231211,1,623,50,247.50000000000003,12375.000000000002,6.0,20231217.0,Received
10164,20240303,1,623,50,247.50000000000003,12375.000000000002,9.0,20240312.0,Received
10165,20240417,1,623,50,247.50000000000003,12375.000000000002,8.0,20240425.0,Received
10166,20240604,1,623,50,247.50000000000003,12375.000000000002,6.0,20240610.0,Received
10167,20240726,1,623,50,247.50000000000003,12375.000000000002,9.0,20240804.0,Received
10168,20240917,1,623,50,247.50000000000003,12375.000000000002,11.0,20240928.0,Received
10169,20241111,1,623,50,247.50000000000003,12375.000000000002,9.0,20241120.0,Received
10170,20250109,1,623,50,247.50000000000003,12375.000000000002,7.0,20250116.0,Received
10171,20250329,1,623,50,247.50000000000003,12375.000000000002,8.0,20250406.0,Received
10172,20250611,1,623,50,247.50000000000003,12375.000000000002,10.0,20250621.0,Received
10173,20250812,1,623,50,247.50000000000003,12375.000000000002,9.0,20250821.0,Received
10174,20251005,1,623,50,247.50000000000003,12375.000000000002,6.0,20251011.0,Received
10175,20251201,1,623,50,247.50000000000003,12375.000000000002,11.0,20251212.0,Received
10176,20230307,1,624,51,247.50000000000003,12622.500000000002,10.0,20230317.0,Received
10177,20230426,1,624,51,247.50000000000003,12622.500000000002,8.0,20230504.0,Received
10178,20230629,1,624,51,247.50000000000003,12622.500000000002,9.0,20230708.0,Received
10179,20230830,1,624,51,247.50000000000003,12622.500000000002,10.0,20230909.0,Received
10180,20231107,1,624,51,247.50000000000003,12622.500000000002,11.0,20231118.0,Received
10181,20240104,1,624,51,247.50000000000003,12622.500000000002,9.0,20240113.0,Received
10182,20240328,1,624,51,247.50000000000003,12622.500000000002,10.0,20240407.0,Received
10183,20240625,1,624,51,247.50000000000003,12622.500000000002,11.0,20240706.0,Received
10184,20240809,1,624,51,247.50000000000003,12622.500000000002,9.0,20240818.0,Received
10185,20241104,1,624,51,247.50000000000003,12622.500000000002,6.0,20241110.0,Received
10186,20250108,1,624,51,247.50000000000003,12622.500000000002,9.0,20250117.0,Received
10187,20250319,1,624,51,247.50000000000003,12622.500000000002,,,Confirmed
10188,20250528,1,624,51,247.50000000000003,12622.500000000002,5.0,20250602.0,Received
10189,20250717,1,624,51,247.50000000000003,12622.500000000002,6.0,20250723.0,Received
10190,20250904,1,624,51,247.50000000000003,12622.500000000002,8.0,20250912.0,Received
10191,20251119,1,624,51,247.50000000000003,12622.500000000002,9.0,20251128.0,Received
10192,20230308,1,625,50,247.50000000000003,12375.000000000002,10.0,20230318.0,Received
10193,20230514,1,625,50,247.50000000000003,12375.000000000002,10.0,20230524.0,Received
10194,20230721,1,625,50,247.50000000000003,12375.000000000002,6.0,20230727.0,Received
10195,20230916,1,625,50,247.50000000000003,12375.000000000002,10.0,20230926.0,Received
10196,20231110,1,625,50,247.50000000000003,12375.000000000002,5.0,20231115.0,Received
10197,20240130,1,625,50,247.50000000000003,12375.000000000002,5.0,20240204.0,Received
10198,20240411,1,625,50,247.50000000000003,12375.000000000002,11.0,20240422.0,Received
10199,20240703,1,625,50,247.50000000000003,12375.000000000002,7.0,20240710.0,Received
10200,20240907,1,625,50,247.50000000000003,12375.000000000002,5.0,20240912.0,Received
10201,20241027,1,625,50,247.50000000000003,12375.000000000002,8.0,20241104.0,Received
10202,20250106,1,625,50,247.50000000000003,12375.000000000002,,,Cancelled
10203,20250227,1,625,50,247.50000000000003,12375.000000000002,8.0,20250307.0,Received
10204,20250520,1,625,50,247.50000000000003,12375.000000000002,7.0,20250527.0,Received
10205,20250722,1,625,50,247.50000000000003,12375.000000000002,9.0,20250731.0,Received
10206,20251005,1,625,50,247.50000000000003,12375.000000000002,8.0,20251013.0,Received
10207,20251219,1,625,50,247.50000000000003,12375.000000000002,6.0,20251225.0,Received
10208,20230217,1,626,50,320.2070995337579,16010.354976687895,6.0,20230223.0,Received
10209,20230505,1,626,50,320.2070995337579,16010.354976687895,6.0,20230511.0,Received
10210,20230728,1,626,50,320.2070995337579,16010.354976687895,7.0,20230804.0,Received
10211,20230926,1,626,50,320.2070995337579,16010.354976687895,9.0,20231005.0,Received
10212,20231113,1,626,50,320.2070995337579,16010.354976687895,6.0,20231119.0,Received
10213,20240205,1,626,50,320.2070995337579,16010.354976687895,8.0,20240213.0,Received
10214,20240429,1,626,50,320.2070995337579,16010.354976687895,8.0,20240507.0,Received
10215,20240713,1,626,50,320.2070995337579,16010.354976687895,8.0,20240721.0,Received
10216,20240912,1,626,50,320.2070995337579,16010.354976687895,11.0,20240923.0,Received
10217,20241123,1,626,50,320.2070995337579,16010.354976687895,,,Confirmed
10218,20250215,1,626,50,320.2070995337579,16010.354976687895,8.0,20250223.0,Received
10219,20250504,1,626,50,320.2070995337579,16010.354976687895,9.0,20250513.0,Received
10220,20250628,1,626,50,320.2070995337579,16010.354976687895,6.0,20250704.0,Received
10221,20250919,1,626,50,320.2070995337579,16010.354976687895,11.0,20250930.0,Received
10222,20251206,1,626,50,320.2070995337579,16010.354976687895,6.0,20251212.0,Received
10223,20260123,1,626,50,320.2070995337579,16010.354976687895,7.0,20260130.0,Received
10224,20230227,1,627,50,247.50000000000003,12375.000000000002,11.0,20230310.0,Received
10225,20230504,1,627,50,247.50000000000003,12375.000000000002,8.0,20230512.0,Received
10226,20230801,1,627,50,247.50000000000003,12375.000000000002,5.0,20230806.0,Received
10227,20231001,1,627,50,247.50000000000003,12375.000000000002,7.0,20231008.0,Received
10228,20231224,1,627,50,247.50000000000003,12375.000000000002,10.0,20240103.0,Received
10229,20240309,1,627,50,247.50000000000003,12375.000000000002,5.0,20240314.0,Received
10230,20240513,1,627,50,247.50000000000003,12375.000000000002,8.0,20240521.0,Received
10231,20240629,1,627,50,247.50000000000003,12375.000000000002,10.0,20240709.0,Received
10232,20240923,1,627,50,247.50000000000003,12375.000000000002,9.0,20241002.0,Received
10233,20241205,1,627,50,247.50000000000003,12375.000000000002,6.0,20241211.0,Received
10234,20250120,1,627,50,247.50000000000003,12375.000000000002,6.0,20250126.0,Received
10235,20250411,1,627,50,247.50000000000003,12375.000000000002,11.0,20250422.0,Received
10236,20250612,1,627,50,247.50000000000003,12375.000000000002,6.0,20250618.0,Received
10237,20250905,1,627,50,247.50000000000003,12375.000000000002,9.0,20250914.0,Received
10238,20251022,1,627,50,247.50000000000003,12375.000000000002,5.0,20251027.0,Received
10239,20251221,1,627,50,247.50000000000003,12375.000000000002,6.0,20251227.0,Received
10240,20230218,1,628,50,247.50000000000003,12375.000000000002,11.0,20230301.0,Received
10241,20230424,1,628,50,247.50000000000003,12375.000000000002,6.0,20230430.0,Received
10242,20230715,1,628,50,247.50000000000003,12375.000000000002,,,Confirmed
10243,20231010,1,628,50,247.50000000000003,12375.000000000002,11.0,20231021.0,Received
10244,20240102,1,628,50,247.50000000000003,12375.000000000002,9.0,20240111.0,Received
10245,20240322,1,628,50,247.50000000000003,12375.000000000002,6.0,20240328.0,Received
10246,20240609,1,628,50,247.50000000000003,12375.000000000002,9.0,20240618.0,Received
10247,20240809,1,628,50,247.50000000000003,12375.000000000002,8.0,20240817.0,Received
10248,20240924,1,628,50,247.50000000000003,12375.000000000002,6.0,20240930.0,Received
10249,20241207,1,628,50,247.50000000000003,12375.000000000002,9.0,20241216.0,Received
10250,20250211,1,628,50,247.50000000000003,12375.000000000002,11.0,20250222.0,Received
10251,20250423,1,628,50,247.50000000000003,12375.000000000002,11.0,20250504.0,Received
10252,20250715,1,628,50,247.50000000000003,12375.000000000002,10.0,20250725.0,Received
10253,20250912,1,628,50,247.50000000000003,12375.000000000002,7.0,20250919.0,Received
10254,20251205,1,628,50,247.50000000000003,12375.000000000002,7.0,20251212.0,Received
